date,name,country,value
2020-02-08,Pavel Trikhichev,FRA,91
2020-02-08,Christof Innerhofer,FRA,32
2020-02-08,Luke Winters,FRA,20
2020-02-08,Albert Popov,FRA,67
2020-02-08,Roy Piccard,FRA,7
2020-02-08,Sebastian Holzmann,FRA,14
2020-02-08,Filip Zubcic,FRA,257
2020-02-08,Daniele Sorio,FRA,1
2020-02-08,Raphael Haaser,FRA,0
2020-02-08,Sam Mulligan,FRA,0
2020-02-08,Markus Monsen,FRA,0
2020-02-08,Daniel Hemetsberger,FRA,0
2020-02-08,Valentin Giraud Moine,FRA,0
2020-02-08,Stefano Gross,FRA,76
2020-02-08,Luca Aerni,FRA,38
2020-02-08,Dominik Raschner,FRA,32
2020-02-08,Hannes Zingerle,FRA,7
2020-02-08,Mattias Roenngren,FRA,63
2020-02-08,Bostjan Kline,FRA,10
2020-02-08,Peter Fill,FRA,13
2020-02-08,Miha Hrobat,FRA,37
2020-02-08,James Crawford,FRA,31
2020-02-08,Gilles Roulin,FRA,58
2020-02-08,Matteo Marsaglia,FRA,34
2020-02-08,Armand Marchant,FRA,69
2020-02-08,Dominik Schwaiger,FRA,61
2020-02-08,Urs Kryenbuehl,FRA,117
2020-02-08,Tanguy Nef,FRA,88
2020-02-08,Elias Kolega,FRA,33
2020-02-08,Christopher Neumayer,FRA,24
2020-02-08,Nils Mani,FRA,2
2020-02-08,Cyprien Sarrazin,FRA,100
2020-02-08,Alexander Koell,FRA,16
2020-02-08,Stefan Brennsteiner,FRA,26
2020-02-08,Remy Falgoux,FRA,10
2020-02-08,Marco Schwarz,FRA,344
2020-02-08,David Ryding,FRA,144
2020-02-08,Stefan Hadalin,FRA,128
2020-02-08,Anton Tremmel,FRA,37
2020-02-08,Riccardo Tonetti,FRA,157
2020-02-08,Tommaso Sala,FRA,27
2020-02-08,Reto Schmidiger,FRA,60
2020-02-08,Marc Digruber,FRA,43
2020-02-08,Timon Haugan,FRA,119
2020-02-08,Fabio Gstrein,FRA,105
2020-02-08,Adrian Pertl,FRA,92
2020-02-08,Jonathan Nordbotten,FRA,76
2020-02-08,Michael Matt,FRA,192
2020-02-08,Federico Liberatore,FRA,24
2020-02-08,Ramon Zenhaeusern,FRA,323
2020-02-08,Jean-Baptiste Grange,FRA,117
2020-02-08,Loic Meillard,FRA,414
2020-02-08,Clement Noel,FRA,550
2020-02-08,Andre Myhrer,FRA,234
2020-02-08,Sebastian-Foss Solevaag,FRA,297
2020-02-08,Alexandr Horoshilov,FRA,174
2020-02-09,Thomas Tumler,FRA,124
2020-02-09,Sam Mulligan,FRA,0
2020-02-09,Ted Ligety,FRA,126
2020-02-09,Gino Caviezel,FRA,154
2020-02-09,Ryan Cochran-Siegle,FRA,302
2020-02-09,Manuel Feller,FRA,107
2020-02-09,Marco Odermatt,FRA,258
2020-02-09,Matthias Mayer,FRA,692
2020-02-09,Matts Olsson,FRA,61
2020-02-09,Manfred Moelgg,FRA,119
2020-02-09,Raphael Haaser,FRA,0
2020-02-09,Zan Kranjec,FRA,396
2020-02-09,Clement Noel,FRA,550
2020-02-09,Daniel Yule,FRA,495
2020-02-09,Ramon Zenhaeusern,FRA,323
2020-02-09,Thibaut Favrot,FRA,105
2020-02-09,Andre Myhrer,FRA,234
2020-02-09,Markus Monsen,FRA,0
2020-02-09,Christian Hirschbuehel,FRA,72
2020-02-09,Sebastian-Foss Solevaag,FRA,297
2020-02-09,Michael Matt,FRA,192
2020-02-09,Alex Vinatzer,FRA,160
2020-02-09,Daniel Hemetsberger,FRA,0
2020-02-09,Sandro Simonet,FRA,48
2020-02-09,Valentin Giraud Moine,FRA,0
2020-02-09,Cedric Noger,FRA,28
2020-02-09,Justin Murisier,FRA,145
2020-02-09,Blaise Giezendanner,FRA,28
2020-02-09,Timon Haugan,FRA,119
2020-02-09,Adrian Pertl,FRA,92
2020-02-09,Roy Piccard,FRA,7
2020-02-09,Christof Innerhofer,FRA,32
2020-02-09,Anton Tremmel,FRA,37
2020-02-09,Dong-Hyun Jung,FRA,10
2020-02-09,Lars Roesti,FRA,5
2020-02-09,Sebastian Holzmann,FRA,14
2020-02-09,Davide Cazzaniga,FRA,8
2020-02-09,Cameron Alexander,FRA,20
2020-02-09,Manuel Schmid,FRA,27
2020-02-09,Tommy Ford,FRA,243
2020-02-09,Remy Falgoux,FRA,10
2020-02-09,Marco Pfiffner,FRA,2
2020-02-09,Alexander Prast,FRA,3
2020-02-09,Daniele Sorio,FRA,1
2020-02-09,Ralph Weber,FRA,51
2020-02-09,Julien Lizeroux,FRA,44
2020-02-09,Reto Schmidiger,FRA,60
2020-02-09,Aleksandr Andrienko,FRA,6
2020-02-09,Dominik Stehle,FRA,3
2020-02-09,Alexander Schmid,FRA,139
2020-02-09,Istok Rodes,FRA,36
2020-02-09,Federico Liberatore,FRA,24
2020-02-09,Jonathan Nordbotten,FRA,76
2020-02-09,Marc Rochat,FRA,32
2020-02-09,Johannes Strolz,FRA,26
2020-02-09,Tommaso Sala,FRA,27
2020-02-09,Jean-Baptiste Grange,FRA,117
2020-02-09,Luca Aerni,FRA,38
2020-02-09,Armand Marchant,FRA,69
2020-02-09,Aleksander Aamodt Kilde,FRA,856
2020-02-09,Alexandr Horoshilov,FRA,174
2020-02-09,Albert Popov,FRA,67
2020-02-09,Stefano Gross,FRA,76
2020-02-09,Dominik Raschner,FRA,32
2020-02-09,Hannes Zingerle,FRA,7
2020-02-09,Mattias Roenngren,FRA,63
2020-02-09,Nils Mani,FRA,2
2020-02-09,Christopher Neumayer,FRA,24
2020-02-09,Urs Kryenbuehl,FRA,117
2020-02-09,Alexander Koell,FRA,16
2020-02-09,Dominik Schwaiger,FRA,61
2020-02-09,Matteo Marsaglia,FRA,34
2020-02-09,Gilles Roulin,FRA,58
2020-02-09,James Crawford,FRA,31
2020-02-09,Miha Hrobat,FRA,37
2020-02-09,David Ryding,FRA,144
2020-02-09,Peter Fill,FRA,13
2020-02-09,Luke Winters,FRA,20
2020-02-09,Fritz Dopfer,FRA,10
2020-02-09,Florian Loriot,FRA,16
2020-02-09,Johannes Kroell,FRA,9
2020-02-09,Nicolas Raffort,FRA,37
2020-02-09,Samu Torsti,FRA,1
2020-02-09,Atle Lie McGrath,FRA,16
2020-02-09,River Radamus,FRA,18
2020-02-09,Adam Zampa,FRA,12
2020-02-09,Stefan Brennsteiner,FRA,26
2020-02-09,Christoph Krenn,FRA,6
2020-02-09,Stian Saugestad,FRA,6
2020-02-09,Samuel Dupratt,FRA,9
2020-02-09,Stefan Babinsky,FRA,19
2020-02-09,Felix Monsen,FRA,29
2020-02-09,Giuliano Razzoli,FRA,72
2020-02-09,Riccardo Tonetti,FRA,157
2020-02-09,Matej Vidovic,FRA,11
2020-02-09,Elias Kolega,FRA,33
2020-02-09,Bostjan Kline,FRA,10
2020-02-09,Stefan Rogentin,FRA,45
2020-02-09,Romed Baumann,FRA,111
2020-02-09,Josef Ferstl,FRA,74
2020-02-09,Johan Clarey,FRA,338
2020-02-09,Steven Nyman,FRA,128
2020-02-09,Travis Ganong,FRA,196
2020-02-09,Adrien Theaux,FRA,163
2020-02-09,Kjetil Jansrud,FRA,466
2020-02-09,Vincent Kriechmayr,FRA,588
2020-02-09,Mauro Caviezel,FRA,333
2020-02-09,Beat Feuz,FRA,617
2020-02-09,Carlo Janka,FRA,162
2020-02-09,Dominik Paris,FRA,556
2020-02-09,Thomas Dressen,FRA,410
2020-02-09,Guglielmo Bosca,FRA,4
2020-02-09,Tanguy Nef,FRA,88
2020-02-09,Maxence Muzaton,FRA,157
2020-02-09,Adrian Smiseth Sejersted,FRA,129
2020-02-09,Daniel Danklmaier,FRA,117
2020-02-09,Klemen Kosi,FRA,44
2020-02-09,Brice Roger,FRA,50
2020-02-09,Andreas Sander,FRA,134
2020-02-09,Brodie Seger,FRA,39
2020-02-09,Mattia Casse,FRA,195
2020-02-09,Jared Goldberg,FRA,53
2020-02-09,Benjamin Thomsen,FRA,29
2020-02-09,Hannes Reichelt,FRA,155
2020-02-09,Max Franz,FRA,106
2020-02-09,Christian Walder,FRA,75
2020-02-09,Martin Cater,FRA,50
2020-02-09,Bryce Bennett,FRA,115
2020-02-09,Othmar Striedinger,FRA,66
2020-02-09,Niels Hintermann,FRA,171
2020-02-09,Nils Allegre,FRA,171
2020-02-09,Matthieu Bailet,FRA,100
2020-02-09,Emanuele Buzzi,FRA,73
2020-02-09,Marc Digruber,FRA,43
2020-02-09,Simon Maurberger,FRA,165
2020-02-09,Florian Schieder,FRA,7
2020-02-09,Linus Strasser,FRA,167
2020-02-09,Pavel Trikhichev,FRA,101
2020-02-09,Stefan Hadalin,FRA,138
2020-02-09,Henrik Kristoffersen,FRA,903
2020-02-09,Loic Meillard,FRA,514
2020-02-09,Mathieu Faivre,FRA,207
2020-02-09,Stefan Luitz,FRA,126
2020-02-09,Trevor Philp,FRA,62
2020-02-09,Fabio Gstrein,FRA,134
2020-02-09,Luca De Aliprandini,FRA,102
2020-02-09,Fabian Wilkens Solheim,FRA,46
2020-02-09,Erik Read,FRA,135
2020-02-09,Leif Kristian Haugen,FRA,258
2020-02-09,Filip Zubcic,FRA,279
2020-02-09,Alexis Pinturault,FRA,842
2020-02-09,Rasmus Windingstad,FRA,171
2020-02-09,Jan Zabystran,FRA,12
2020-02-09,Cyprien Sarrazin,FRA,104
2020-02-09,Lucas Braathen,FRA,269
2020-02-09,Kristoffer Jakobsen,FRA,128
2020-02-09,Giovanni Borsotti,FRA,40
2020-02-09,Roland Leitinger,FRA,143
2020-02-09,Marco Schwarz,FRA,351
2020-02-09,Victor Muffat Jeandet,FRA,380
2020-02-13,Atle Lie McGrath,AUT,16
2020-02-13,Samu Torsti,AUT,1
2020-02-13,Simon Maurberger,AUT,165
2020-02-13,Johannes Kroell,AUT,9
2020-02-13,River Radamus,AUT,18
2020-02-13,Florian Loriot,AUT,16
2020-02-13,Adam Zampa,AUT,12
2020-02-13,Fabian Wilkens Solheim,AUT,46
2020-02-13,Stian Saugestad,AUT,6
2020-02-13,Christoph Krenn,AUT,6
2020-02-13,Samuel Dupratt,AUT,9
2020-02-13,Stefan Babinsky,AUT,19
2020-02-13,Felix Monsen,AUT,29
2020-02-13,Giuliano Razzoli,AUT,72
2020-02-13,Riccardo Tonetti,AUT,157
2020-02-13,Fritz Dopfer,AUT,10
2020-02-13,Matej Vidovic,AUT,11
2020-02-13,Luke Winters,AUT,20
2020-02-13,David Ryding,AUT,144
2020-02-13,Alexandr Horoshilov,AUT,174
2020-02-13,Albert Popov,AUT,67
2020-02-13,Stefan Brennsteiner,AUT,26
2020-02-13,Jan Zabystran,AUT,12
2020-02-13,Tommaso Sala,AUT,27
2020-02-13,Guglielmo Bosca,AUT,4
2020-02-13,Markus Monsen,AUT,0
2020-02-13,Sam Mulligan,AUT,0
2020-02-13,Raphael Haaser,AUT,0
2020-02-13,Federico Liberatore,AUT,24
2020-02-13,Daniele Sorio,AUT,1
2020-02-13,Remy Falgoux,AUT,10
2020-02-13,Sebastian Holzmann,AUT,14
2020-02-13,Adrian Pertl,AUT,92
2020-02-13,Christof Innerhofer,AUT,32
2020-02-13,Anton Tremmel,AUT,37
2020-02-13,Dong-Hyun Jung,AUT,10
2020-02-13,Lars Roesti,AUT,5
2020-02-13,Davide Cazzaniga,AUT,8
2020-02-13,Cameron Alexander,AUT,20
2020-02-13,Manuel Schmid,AUT,27
2020-02-13,Marco Pfiffner,AUT,2
2020-02-13,Alexander Prast,AUT,3
2020-02-13,Ralph Weber,AUT,51
2020-02-13,Julien Lizeroux,AUT,44
2020-02-13,Reto Schmidiger,AUT,60
2020-02-13,Aleksandr Andrienko,AUT,6
2020-02-13,Giovanni Borsotti,AUT,40
2020-02-13,Dominik Stehle,AUT,3
2020-02-13,Jonathan Nordbotten,AUT,76
2020-02-13,Marc Rochat,AUT,32
2020-02-13,Johannes Strolz,AUT,26
2020-02-13,Timon Haugan,AUT,119
2020-02-13,Fabio Gstrein,AUT,134
2020-02-13,Jean-Baptiste Grange,AUT,117
2020-02-13,Florian Schieder,AUT,7
2020-02-13,Stefano Gross,AUT,76
2020-02-13,Leif Kristian Haugen,AUT,258
2020-02-13,Hannes Zingerle,AUT,7
2020-02-13,Linus Strasser,AUT,167
2020-02-13,Christian Hirschbuehel,AUT,72
2020-02-13,Kristoffer Jakobsen,AUT,128
2020-02-13,Andre Myhrer,AUT,234
2020-02-13,Ramon Zenhaeusern,AUT,323
2020-02-13,Daniel Yule,AUT,495
2020-02-13,Clement Noel,AUT,550
2020-02-13,Victor Muffat Jeandet,AUT,380
2020-02-13,Alexander Schmid,AUT,139
2020-02-13,Trevor Philp,AUT,62
2020-02-13,Thibaut Favrot,AUT,105
2020-02-13,Cedric Noger,AUT,28
2020-02-13,Justin Murisier,AUT,145
2020-02-13,Thomas Tumler,AUT,124
2020-02-13,Manfred Moelgg,AUT,119
2020-02-13,Roland Leitinger,AUT,143
2020-02-13,Henrik Kristoffersen,AUT,903
2020-02-13,Gino Caviezel,AUT,154
2020-02-13,Luca De Aliprandini,AUT,102
2020-02-13,Erik Read,AUT,135
2020-02-13,Lucas Braathen,AUT,269
2020-02-13,Ted Ligety,AUT,126
2020-02-13,Tommy Ford,AUT,243
2020-02-13,Sebastian-Foss Solevaag,AUT,297
2020-02-13,Zan Kranjec,AUT,396
2020-02-13,Alexis Pinturault,AUT,842
2020-02-13,Manuel Feller,AUT,107
2020-02-13,Marco Odermatt,AUT,258
2020-02-13,Rasmus Windingstad,AUT,171
2020-02-13,Stefan Luitz,AUT,126
2020-02-13,Matts Olsson,AUT,61
2020-02-13,Mathieu Faivre,AUT,207
2020-02-13,Dominik Raschner,AUT,32
2020-02-13,Michael Matt,AUT,192
2020-02-13,Sandro Simonet,AUT,48
2020-02-13,Mattias Roenngren,AUT,63
2020-02-13,Cyprien Sarrazin,AUT,104
2020-02-13,Ryan Cochran-Siegle,AUT,302
2020-02-13,Christopher Neumayer,AUT,24
2020-02-13,Urs Kryenbuehl,AUT,117
2020-02-13,Alexander Koell,AUT,16
2020-02-13,Gilles Roulin,AUT,58
2020-02-13,James Crawford,AUT,31
2020-02-13,Miha Hrobat,AUT,37
2020-02-13,Peter Fill,AUT,13
2020-02-13,Bostjan Kline,AUT,10
2020-02-13,Adrian Smiseth Sejersted,AUT,129
2020-02-13,Stefan Rogentin,AUT,45
2020-02-13,Brice Roger,AUT,50
2020-02-13,Brodie Seger,AUT,39
2020-02-13,Benjamin Thomsen,AUT,29
2020-02-13,Hannes Reichelt,AUT,155
2020-02-13,Istok Rodes,AUT,36
2020-02-13,Filip Zubcic,AUT,279
2020-02-13,Luca Aerni,AUT,38
2020-02-13,Elias Kolega,AUT,33
2020-02-13,Marc Digruber,AUT,43
2020-02-13,Tanguy Nef,AUT,88
2020-02-13,Alex Vinatzer,AUT,160
2020-02-13,Stefan Hadalin,AUT,138
2020-02-13,Marco Schwarz,AUT,351
2020-02-13,Armand Marchant,AUT,69
2020-02-13,Dominik Paris,AUT,556
2020-02-13,Adrien Theaux,AUT,163
2020-02-13,Klemen Kosi,AUT,44
2020-02-13,Max Franz,AUT,106
2020-02-13,Pavel Trikhichev,AUT,101
2020-02-13,Nils Mani,AUT,2
2020-02-13,Loic Meillard,AUT,514
2020-02-13,Beat Feuz,AUT,697
2020-02-13,Maxence Muzaton,AUT,189
2020-02-13,Johan Clarey,AUT,367
2020-02-13,Thomas Dressen,AUT,510
2020-02-13,Aleksander Aamodt Kilde,AUT,882
2020-02-13,Matthias Mayer,AUT,716
2020-02-13,Bryce Bennett,AUT,137
2020-02-13,Andreas Sander,AUT,154
2020-02-13,Jared Goldberg,AUT,54
2020-02-13,Daniel Danklmaier,AUT,135
2020-02-13,Daniel Hemetsberger,AUT,0
2020-02-13,Blaise Giezendanner,AUT,29
2020-02-13,Travis Ganong,AUT,212
2020-02-13,Kjetil Jansrud,AUT,506
2020-02-13,Nils Allegre,AUT,187
2020-02-13,Othmar Striedinger,AUT,79
2020-02-13,Matteo Marsaglia,AUT,46
2020-02-13,Emanuele Buzzi,AUT,84
2020-02-13,Steven Nyman,AUT,138
2020-02-13,Nicolas Raffort,AUT,46
2020-02-13,Josef Ferstl,AUT,82
2020-02-13,Martin Cater,AUT,57
2020-02-13,Romed Baumann,AUT,117
2020-02-13,Roy Piccard,AUT,13
2020-02-13,Christian Walder,AUT,77
2020-02-13,Mattia Casse,AUT,199
2020-02-13,Dominik Schwaiger,AUT,64
2020-02-13,Matthieu Bailet,AUT,114
2020-02-13,Vincent Kriechmayr,AUT,628
2020-02-13,Valentin Giraud Moine,AUT,0
2020-02-13,Mauro Caviezel,AUT,393
2020-02-13,Niels Hintermann,AUT,216
2020-02-13,Carlo Janka,AUT,212
2020-02-14,Jonathan Nordbotten,AUT,76
2020-02-14,Marc Rochat,AUT,32
2020-02-14,Leif Kristian Haugen,AUT,258
2020-02-14,Johannes Strolz,AUT,26
2020-02-14,Tommaso Sala,AUT,27
2020-02-14,Timon Haugan,AUT,119
2020-02-14,Fabio Gstrein,AUT,134
2020-02-14,Jean-Baptiste Grange,AUT,117
2020-02-14,Manuel Feller,AUT,107
2020-02-14,Guglielmo Bosca,AUT,4
2020-02-14,Jan Zabystran,AUT,12
2020-02-14,Florian Loriot,AUT,16
2020-02-14,Nicolas Raffort,AUT,46
2020-02-14,Rasmus Windingstad,AUT,171
2020-02-14,Samu Torsti,AUT,1
2020-02-14,Simon Maurberger,AUT,165
2020-02-14,Atle Lie McGrath,AUT,16
2020-02-14,Fabian Wilkens Solheim,AUT,46
2020-02-14,Matthias Mayer,AUT,716
2020-02-14,River Radamus,AUT,18
2020-02-14,Adam Zampa,AUT,12
2020-02-14,Stefan Brennsteiner,AUT,26
2020-02-14,Christoph Krenn,AUT,6
2020-02-14,Stefan Luitz,AUT,126
2020-02-14,Stian Saugestad,AUT,6
2020-02-14,Samuel Dupratt,AUT,9
2020-02-14,Stefan Babinsky,AUT,19
2020-02-14,Felix Monsen,AUT,29
2020-02-14,Dominik Stehle,AUT,3
2020-02-14,Giovanni Borsotti,AUT,40
2020-02-14,Daniel Yule,AUT,495
2020-02-14,Aleksandr Andrienko,AUT,6
2020-02-14,Valentin Giraud Moine,AUT,0
2020-02-14,Tommy Ford,AUT,243
2020-02-14,Daniel Hemetsberger,AUT,0
2020-02-14,Markus Monsen,AUT,0
2020-02-14,Sam Mulligan,AUT,0
2020-02-14,Raphael Haaser,AUT,0
2020-02-14,Federico Liberatore,AUT,24
2020-02-14,Daniele Sorio,AUT,1
2020-02-14,Remy Falgoux,AUT,10
2020-02-14,Ted Ligety,AUT,126
2020-02-14,Lucas Braathen,AUT,269
2020-02-14,Sebastian Holzmann,AUT,14
2020-02-14,Adrian Pertl,AUT,92
2020-02-14,Roy Piccard,AUT,13
2020-02-14,Christof Innerhofer,AUT,32
2020-02-14,Anton Tremmel,AUT,37
2020-02-14,Dong-Hyun Jung,AUT,10
2020-02-14,Lars Roesti,AUT,5
2020-02-14,Davide Cazzaniga,AUT,8
2020-02-14,Erik Read,AUT,135
2020-02-14,Luca De Aliprandini,AUT,102
2020-02-14,Cameron Alexander,AUT,20
2020-02-14,Manuel Schmid,AUT,27
2020-02-14,Marco Pfiffner,AUT,2
2020-02-14,Alexander Prast,AUT,3
2020-02-14,Gino Caviezel,AUT,154
2020-02-14,Ralph Weber,AUT,51
2020-02-14,Julien Lizeroux,AUT,44
2020-02-14,Reto Schmidiger,AUT,60
2020-02-14,Matts Olsson,AUT,61
2020-02-14,Giuliano Razzoli,AUT,72
2020-02-14,Riccardo Tonetti,AUT,157
2020-02-14,Fritz Dopfer,AUT,10
2020-02-14,Josef Ferstl,AUT,82
2020-02-14,Steven Nyman,AUT,138
2020-02-14,Adrien Theaux,AUT,163
2020-02-14,Trevor Philp,AUT,62
2020-02-14,Alexander Schmid,AUT,139
2020-02-14,Beat Feuz,AUT,697
2020-02-14,Dominik Paris,AUT,556
2020-02-14,Armand Marchant,AUT,69
2020-02-14,Marco Schwarz,AUT,351
2020-02-14,Victor Muffat Jeandet,AUT,380
2020-02-14,Pavel Trikhichev,AUT,101
2020-02-14,Stefan Hadalin,AUT,138
2020-02-14,Tanguy Nef,AUT,88
2020-02-14,Maxence Muzaton,AUT,189
2020-02-14,Marc Digruber,AUT,43
2020-02-14,Clement Noel,AUT,550
2020-02-14,Loic Meillard,AUT,514
2020-02-14,Luca Aerni,AUT,38
2020-02-14,Filip Zubcic,AUT,279
2020-02-14,Istok Rodes,AUT,36
2020-02-14,Sandro Simonet,AUT,48
2020-02-14,Alex Vinatzer,AUT,160
2020-02-14,Michael Matt,AUT,192
2020-02-14,Sebastian-Foss Solevaag,AUT,297
2020-02-14,Linus Strasser,AUT,167
2020-02-14,Christian Hirschbuehel,AUT,72
2020-02-14,Kristoffer Jakobsen,AUT,128
2020-02-14,Andre Myhrer,AUT,234
2020-02-14,Elias Kolega,AUT,33
2020-02-14,Niels Hintermann,AUT,216
2020-02-14,Othmar Striedinger,AUT,79
2020-02-14,Bryce Bennett,AUT,137
2020-02-14,Matej Vidovic,AUT,11
2020-02-14,Luke Winters,AUT,20
2020-02-14,David Ryding,AUT,144
2020-02-14,Alexandr Horoshilov,AUT,174
2020-02-14,Albert Popov,AUT,67
2020-02-14,Stefano Gross,AUT,76
2020-02-14,Dominik Raschner,AUT,32
2020-02-14,Henrik Kristoffersen,AUT,903
2020-02-14,Hannes Zingerle,AUT,7
2020-02-14,Roland Leitinger,AUT,143
2020-02-14,Mattias Roenngren,AUT,63
2020-02-14,Cyprien Sarrazin,AUT,104
2020-02-14,Manfred Moelgg,AUT,119
2020-02-14,Thomas Tumler,AUT,124
2020-02-14,Justin Murisier,AUT,145
2020-02-14,Christopher Neumayer,AUT,24
2020-02-14,Urs Kryenbuehl,AUT,117
2020-02-14,Alexander Koell,AUT,16
2020-02-14,James Crawford,AUT,31
2020-02-14,Miha Hrobat,AUT,37
2020-02-14,Zan Kranjec,AUT,396
2020-02-14,Cedric Noger,AUT,28
2020-02-14,Peter Fill,AUT,13
2020-02-14,Bostjan Kline,AUT,10
2020-02-14,Adrian Smiseth Sejersted,AUT,129
2020-02-14,Brice Roger,AUT,50
2020-02-14,Thibaut Favrot,AUT,105
2020-02-14,Jared Goldberg,AUT,54
2020-02-14,Hannes Reichelt,AUT,155
2020-02-14,Ramon Zenhaeusern,AUT,323
2020-02-14,Nils Mani,AUT,2
2020-02-14,Benjamin Thomsen,AUT,29
2020-02-14,Matthieu Bailet,AUT,121
2020-02-14,Andreas Sander,AUT,190
2020-02-14,Aleksander Aamodt Kilde,AUT,982
2020-02-14,Kjetil Jansrud,AUT,535
2020-02-14,Vincent Kriechmayr,AUT,654
2020-02-14,Max Franz,AUT,130
2020-02-14,Marco Odermatt,AUT,280
2020-02-14,Brodie Seger,AUT,43
2020-02-14,Emanuele Buzzi,AUT,102
2020-02-14,Matteo Marsaglia,AUT,47
2020-02-14,Daniel Danklmaier,AUT,151
2020-02-14,Travis Ganong,AUT,248
2020-02-14,Ryan Cochran-Siegle,AUT,317
2020-02-14,Nils Allegre,AUT,200
2020-02-14,Romed Baumann,AUT,129
2020-02-14,Stefan Rogentin,AUT,56
2020-02-14,Mathieu Faivre,AUT,207
2020-02-14,Martin Cater,AUT,67
2020-02-14,Blaise Giezendanner,AUT,38
2020-02-14,Johannes Kroell,AUT,17
2020-02-14,Florian Schieder,AUT,13
2020-02-14,Klemen Kosi,AUT,46
2020-02-14,Carlo Janka,AUT,217
2020-02-14,Gilles Roulin,AUT,72
2020-02-14,Alexis Pinturault,AUT,882
2020-02-14,Johan Clarey,AUT,387
2020-02-14,Dominik Schwaiger,AUT,68
2020-02-14,Christian Walder,AUT,127
2020-02-14,Mauro Caviezel,AUT,473
2020-02-14,Thomas Dressen,AUT,570
2020-02-14,Mattia Casse,AUT,244
2020-02-22,Sebastian-Foss Solevaag,JPN,297
2020-02-22,Michael Matt,JPN,192
2020-02-22,Giuliano Razzoli,JPN,72
2020-02-22,Sandro Simonet,JPN,48
2020-02-22,Istok Rodes,JPN,36
2020-02-22,Luca Aerni,JPN,38
2020-02-22,Fritz Dopfer,JPN,10
2020-02-22,Loic Meillard,JPN,514
2020-02-22,Elias Kolega,JPN,33
2020-02-22,Marc Digruber,JPN,43
2020-02-22,Matej Vidovic,JPN,11
2020-02-22,Tanguy Nef,JPN,88
2020-02-22,Stefan Hadalin,JPN,138
2020-02-22,Pavel Trikhichev,JPN,101
2020-02-22,Luke Winters,JPN,20
2020-02-22,Armand Marchant,JPN,69
2020-02-22,Thomas Dressen,JPN,570
2020-02-22,Dominik Paris,JPN,556
2020-02-22,Felix Monsen,JPN,29
2020-02-22,Linus Strasser,JPN,167
2020-02-22,Christian Hirschbuehel,JPN,72
2020-02-22,Kristoffer Jakobsen,JPN,128
2020-02-22,Riccardo Tonetti,JPN,161
2020-02-22,Samu Torsti,JPN,1
2020-02-22,Simon Maurberger,JPN,165
2020-02-22,Christoph Krenn,JPN,6
2020-02-22,Atle Lie McGrath,JPN,16
2020-02-22,Cyprien Sarrazin,JPN,107
2020-02-22,Stian Saugestad,JPN,6
2020-02-22,Ryan Cochran-Siegle,JPN,317
2020-02-22,Rasmus Windingstad,JPN,171
2020-02-22,David Ryding,JPN,144
2020-02-22,Matthias Mayer,JPN,716
2020-02-22,Manfred Moelgg,JPN,119
2020-02-22,Thomas Tumler,JPN,124
2020-02-22,Justin Murisier,JPN,145
2020-02-22,Samuel Dupratt,JPN,9
2020-02-22,Clement Noel,JPN,550
2020-02-22,Daniel Yule,JPN,495
2020-02-22,Ramon Zenhaeusern,JPN,323
2020-02-22,Stefan Babinsky,JPN,19
2020-02-22,Andre Myhrer,JPN,234
2020-02-22,Stefan Luitz,JPN,126
2020-02-22,Carlo Janka,JPN,217
2020-02-22,Alexander Koell,JPN,16
2020-02-22,Mauro Caviezel,JPN,473
2020-02-22,Mattias Roenngren,JPN,63
2020-02-22,Max Franz,JPN,130
2020-02-22,Hannes Reichelt,JPN,155
2020-02-22,Benjamin Thomsen,JPN,29
2020-02-22,Nils Mani,JPN,2
2020-02-22,Jared Goldberg,JPN,54
2020-02-22,Mattia Casse,JPN,244
2020-02-22,Brodie Seger,JPN,43
2020-02-22,Andreas Sander,JPN,190
2020-02-22,Christian Walder,JPN,127
2020-02-22,Brice Roger,JPN,50
2020-02-22,Adrian Smiseth Sejersted,JPN,129
2020-02-22,Bostjan Kline,JPN,10
2020-02-22,Christopher Neumayer,JPN,24
2020-02-22,Urs Kryenbuehl,JPN,117
2020-02-22,Peter Fill,JPN,13
2020-02-22,Miha Hrobat,JPN,37
2020-02-22,James Crawford,JPN,31
2020-02-22,Gilles Roulin,JPN,72
2020-02-22,Matteo Marsaglia,JPN,47
2020-02-22,Stefan Rogentin,JPN,56
2020-02-22,Dominik Schwaiger,JPN,68
2020-02-22,Martin Cater,JPN,67
2020-02-22,Hannes Zingerle,JPN,7
2020-02-22,Vincent Kriechmayr,JPN,654
2020-02-22,Kjetil Jansrud,JPN,535
2020-02-22,Alexandr Horoshilov,JPN,174
2020-02-22,Adrien Theaux,JPN,163
2020-02-22,Travis Ganong,JPN,248
2020-02-22,Albert Popov,JPN,67
2020-02-22,Steven Nyman,JPN,138
2020-02-22,Johan Clarey,JPN,387
2020-02-22,Josef Ferstl,JPN,82
2020-02-22,Bryce Bennett,JPN,137
2020-02-22,Romed Baumann,JPN,129
2020-02-22,Maxence Muzaton,JPN,189
2020-02-22,Daniel Danklmaier,JPN,151
2020-02-22,Emanuele Buzzi,JPN,102
2020-02-22,Dominik Raschner,JPN,32
2020-02-22,Klemen Kosi,JPN,46
2020-02-22,Matthieu Bailet,JPN,121
2020-02-22,Nils Allegre,JPN,200
